date,Brightness,roomname,Humidity,SetpointHistory,Temperature
2017-05-09 07:30:00,86.98,Room3,53.0,16.0,16.85
2017-05-09 15:00:00,794.7,Room3,53.0,20.0,17.01
2017-05-09 21:30:00,0.0,Room3,52.0,19.0,18.43
2017-05-11 23:30:00,0.0,Room3,52.0,18.0,17.48
2017-05-12 00:00:00,0.0,Room3,52.0,20.0,17.48
2017-05-12 07:30:00,28.38,Room3,54.0,16.0,17.48
2017-05-12 16:20:00,152.9,Room3,57.0,20.0,18.58
2017-05-12 21:30:00,0.0,Room3,64.0,18.0,18.58
2017-05-13 01:20:00,0.0,Room3,61.0,18.0,18.27
2017-05-13 07:30:00,22.89,Room3,59.0,20.0,18.11
2017-05-13 13:00:00,292.06,Room3,61.0,16.0,18.43
2017-05-13 14:30:00,47.61,Room3,62.0,20.0,18.58
2017-05-13 21:20:00,0.0,Room3,61.0,20.0,18.74
2017-05-13 21:30:00,0.0,Room3,61.0,18.0,18.74
2017-05-14 03:00:00,0.0,Room3,61.0,18.0,18.58
2017-05-14 07:30:00,54.93,Room3,60.0,20.0,18.43
2017-05-14 13:00:00,254.52,Room3,62.0,16.0,18.9
2017-05-14 15:00:00,55.85,Room3,62.0,20.0,18.9
2017-05-14 21:30:00,0.92,Room3,64.0,18.0,18.74
2017-05-15 02:10:00,0.0,Room3,64.0,18.0,18.58
2017-05-15 03:40:00,0.0,Room3,64.0,20.0,18.43
2017-05-15 07:30:00,76.91,Room3,63.0,16.0,18.43
2017-05-15 16:40:00,139.16,Room3,62.0,20.0,19.21
2017-05-16 02:40:00,0.0,Room3,62.0,18.0,18.43
2017-05-16 03:40:00,0.0,Room3,62.0,20.0,18.27
2017-05-16 07:30:00,71.41,Room3,61.0,16.0,18.27
2017-05-16 17:30:00,816.22,Room3,59.0,20.0,19.53
2017-05-16 21:20:00,0.0,Room3,60.0,20.0,18.9
2017-05-16 21:30:00,0.0,Room3,60.0,18.0,18.9
2017-05-16 23:10:00,0.0,Room3,60.0,18.0,18.74
2017-05-17 04:10:00,0.0,Room3,60.0,20.0,18.74
2017-05-17 07:30:00,62.26,Room3,59.0,16.0,18.74
2017-05-17 17:30:00,866.12,Room3,57.0,20.0,20.16
2017-05-17 21:30:00,3.66,Room3,58.0,18.0,19.69
2017-05-18 02:10:00,0.0,Room3,59.0,18.0,19.53
2017-05-18 06:10:00,26.55,Room3,60.0,20.0,19.53
2017-05-18 07:30:00,69.58,Room3,59.0,16.0,19.53
2017-05-18 17:30:00,929.29,Room3,57.0,20.0,21.1
2017-05-18 21:30:00,0.0,Room3,61.0,18.0,20.47
2017-05-19 01:30:00,0.0,Room3,61.0,18.0,20.47
2017-05-19 06:10:00,21.06,Room3,61.0,20.0,20.47
2017-05-19 07:30:00,108.04,Room3,61.0,16.0,20.63
2017-05-19 17:30:00,32.96,Room3,63.0,20.0,20.94
2017-05-19 21:30:00,0.0,Room3,63.0,18.0,20.94
2017-05-20 02:50:00,0.0,Room3,62.0,18.0,20.31
2017-05-20 10:00:00,123.6,Room3,60.0,20.0,20.16
2017-05-20 13:00:00,166.63,Room3,59.0,16.0,20.16
2017-05-20 17:00:00,1431.01,Room3,57.0,20.0,20.63
2017-05-20 21:30:00,0.0,Room3,58.0,18.0,19.69
2017-05-20 23:20:00,0.0,Room3,57.0,18.0,19.69
2017-05-21 09:20:00,168.46,Room3,50.0,19.0,17.48
2017-05-21 09:30:00,174.87,Room3,51.0,19.0,17.32
2017-05-21 09:40:00,177.62,Room3,52.0,20.0,17.32
2017-05-21 13:00:00,210.58,Room3,50.0,16.0,18.58
2017-05-21 14:10:00,231.64,Room3,50.0,20.0,18.74
2017-05-21 21:30:00,0.0,Room3,52.0,18.0,19.06
2017-05-22 00:50:00,0.0,Room3,53.0,18.0,18.9
2017-05-22 04:00:00,0.0,Room3,54.0,20.0,18.74
2017-05-22 07:30:00,112.61,Room3,54.0,16.0,18.9
2017-05-22 17:30:00,195.93,Room3,55.0,20.0,19.21
2017-05-22 21:30:00,0.92,Room3,57.0,18.0,19.21
2017-05-22 23:40:00,0.0,Room3,57.0,18.0,19.06
2017-05-23 04:10:00,0.0,Room3,57.0,20.0,18.9
2017-05-23 07:30:00,101.63,Room3,58.0,16.0,19.06
2017-05-23 17:30:00,404.68,Room3,57.0,20.0,19.84
2017-05-23 21:30:00,0.0,Room3,59.0,18.0,19.69
2017-05-24 01:50:00,0.0,Room3,60.0,18.0,19.69
2017-05-24 07:30:00,93.39,Room3,60.0,16.0,19.69
2017-05-24 17:30:00,113.53,Room3,54.0,20.0,19.84
2017-05-24 21:30:00,0.0,Room3,56.0,18.0,19.53
2017-05-24 23:00:00,0.0,Room3,56.0,18.0,19.53
2017-05-25 06:10:00,0.0,Room3,57.0,20.0,19.21
2017-05-25 07:30:00,0.0,Room3,57.0,16.0,19.21
2017-05-25 17:30:00,438.55,Room3,57.0,20.0,19.53
2017-05-25 21:30:00,0.0,Room3,50.0,18.0,19.37
2017-05-26 06:10:00,0.0,Room3,55.0,20.0,19.21
2017-05-26 07:30:00,0.0,Room3,55.0,16.0,19.06
2017-05-26 17:30:00,1035.49,Room3,54.0,20.0,20.79
2017-05-26 21:30:00,0.0,Room3,56.0,18.0,19.84
2017-05-27 00:50:00,0.0,Room3,56.0,18.0,19.69
2017-05-27 10:00:00,165.72,Room3,56.0,20.0,19.84
2017-05-27 13:00:00,162.05,Room3,57.0,16.0,20.0
2017-05-27 17:00:00,1289.105,Room3,55.0,20.0,21.26
2017-05-27 21:30:00,0.0,Room3,55.0,18.0,20.63
2017-05-28 10:00:00,0.0,Room3,56.0,20.0,20.47
2017-05-28 13:00:00,197.76,Room3,51.0,16.0,21.1
2017-05-28 17:00:00,1130.71,Room3,50.0,20.0,22.36
2017-05-28 21:30:00,0.0,Room3,54.0,18.0,21.57
2017-05-29 06:10:00,45.78,Room3,55.0,20.0,21.57
2017-05-29 07:30:00,107.12,Room3,55.0,16.0,21.73
2017-05-29 17:30:00,145.57,Room3,55.0,20.0,22.52
2017-05-29 21:30:00,0.0,Room3,57.0,18.0,22.52
2017-05-30 01:50:00,0.0,Room3,58.0,18.0,22.68
2017-05-30 06:10:00,0.0,Room3,58.0,20.0,22.68
2017-05-30 07:30:00,120.85,Room3,60.0,16.0,22.68
2017-05-30 17:30:00,854.21,Room3,59.0,20.0,24.25
2017-05-30 21:30:00,0.0,Room3,58.0,18.0,23.31
2017-05-30 23:20:00,0.0,Room3,60.0,18.0,23.31
2017-05-31 06:10:00,0.0,Room3,62.0,20.0,23.15
2017-05-31 07:30:00,0.0,Room3,62.0,16.0,23.15
2017-05-31 17:30:00,1043.73,Room3,55.0,20.0,24.09
2017-05-31 21:30:00,0.0,Room3,57.0,18.0,23.15
2017-06-01 00:30:00,0.0,Room3,57.0,18.0,23.15
2017-06-01 06:10:00,35.71,Room3,56.0,20.0,22.68
2017-06-01 07:30:00,84.23,Room3,56.0,16.0,22.68
2017-06-01 17:30:00,1043.73,Room3,48.0,20.0,23.94
2017-06-01 21:30:00,0.92,Room3,50.0,18.0,22.83
2017-06-01 23:50:00,0.0,Room3,52.0,18.0,22.83
2017-06-02 06:10:00,0.0,Room3,53.0,20.0,22.68
2017-06-02 07:30:00,82.4,Room3,51.0,16.0,22.52
2017-06-02 17:30:00,1067.54,Room3,51.0,20.0,23.94
2017-06-02 21:30:00,0.92,Room3,54.0,18.0,23.31
2017-06-03 00:10:00,0.0,Room3,55.0,18.0,23.31
2017-06-03 10:00:00,200.51,Room3,54.0,20.0,23.15
2017-06-03 13:00:00,165.72,Room3,55.0,16.0,23.31
2017-06-03 17:00:00,881.68,Room3,55.0,20.0,23.46
2017-06-03 21:30:00,0.0,Room3,56.0,18.0,23.31
2017-06-04 02:00:00,0.0,Room3,57.0,18.0,23.15
2017-06-04 10:00:00,92.47,Room3,57.0,20.0,22.83
2017-06-04 13:00:00,115.36,Room3,57.0,16.0,22.83
2017-06-04 17:00:00,1423.69,Room3,54.0,20.0,24.09
2017-06-04 21:30:00,0.0,Room3,56.0,18.0,22.83
2017-06-05 00:00:00,0.0,Room3,56.0,18.0,22.6
2017-06-05 06:10:00,28.84,Room3,56.0,20.0,22.2
2017-06-05 07:30:00,88.81,Room3,55.0,16.0,22.2
2017-06-05 17:30:00,63.17,Room3,58.0,20.0,21.42
2017-06-05 21:30:00,0.0,Room3,59.0,18.0,21.42
2017-03-09 07:30:00,104.37,Toilet,51.0,16.0,17.64
2017-03-09 13:20:00,141.91,Toilet,50.0,16.0,16.06
2017-03-10 13:30:00,274.66999999999996,Toilet,44.0,16.0,16.38
2017-03-11 13:30:00,415.65999999999997,Toilet,44.0,17.0,16.535
2017-03-13 13:40:00,454.12,Toilet,40.0,16.0,15.43
2017-03-14 07:30:00,63.17,Toilet,42.0,16.0,17.01
2017-03-14 13:40:00,347.91,Toilet,43.0,16.0,15.59
2017-03-15 13:40:00,305.8,Toilet,47.0,16.0,16.06
2017-03-16 13:50:00,416.58,Toilet,46.0,16.0,15.91
2017-03-17 13:50:00,341.5,Toilet,46.0,16.0,16.22
2017-03-17 16:20:00,130.92,Toilet,48.0,17.0,15.91
2017-03-18 14:00:00,138.25,Toilet,49.0,16.0,16.54
2017-03-19 14:00:00,85.15,Toilet,54.5,16.0,15.59
2017-03-20 14:00:00,298.47,Toilet,51.0,16.0,16.22
2017-03-22 14:10:00,125.43,Toilet,50.0,16.0,15.91
2017-03-23 14:10:00,298.47,Toilet,51.0,16.0,16.38
2017-03-24 07:30:00,62.26,Toilet,50.0,16.0,17.17
2017-03-24 14:20:00,276.5,Toilet,53.0,16.0,16.38
2017-03-24 17:30:00,127.26,Toilet,52.0,17.0,16.22
2017-03-24 21:30:00,0.0,Toilet,53.0,16.5,16.85
2017-03-24 23:00:00,56.76,Toilet,52.0,16.0,16.85
2017-03-25 09:00:00,171.21,Toilet,51.0,17.0,15.75
2017-03-25 13:00:00,327.77,Toilet,44.0,16.0,16.38
2017-03-25 15:30:00,402.84,Toilet,43.0,17.0,16.54
2017-03-26 01:40:00,0.0,Toilet,47.0,16.0,16.06
2017-03-26 06:40:00,56.76,Toilet,45.0,17.0,17.17
2017-03-27 22:20:00,0.0,Toilet,44.0,16.0,17.64
2017-03-28 01:10:00,0.0,Toilet,44.0,16.0,16.54
2017-03-28 06:10:00,0.0,Toilet,44.0,17.0,16.54
2017-03-28 07:30:00,59.51,Toilet,46.0,16.0,16.69
2017-03-28 19:00:00,98.88,Toilet,46.0,16.0,16.69
2017-03-28 23:20:00,0.0,Toilet,50.0,16.0,16.38
2017-03-29 20:40:00,0.0,Toilet,50.0,17.0,16.85
2017-03-30 02:30:00,0.0,Toilet,51.0,16.0,16.54
2017-03-30 07:30:00,57.68,Toilet,50.0,16.0,17.32
2017-03-30 17:30:00,337.84,Toilet,50.0,17.0,17.8
2017-03-31 00:00:00,168.92,Toilet,52.0,16.0,17.64
2017-03-31 06:10:00,0.0,Toilet,54.0,17.0,17.01
2017-03-31 07:30:00,67.75,Toilet,53.0,16.0,17.01
2017-03-31 17:30:00,288.4,Toilet,52.0,17.0,17.48
2017-04-01 00:40:00,0.0,Toilet,54.0,16.0,17.48
2017-04-03 01:30:00,0.0,Toilet,58.0,16.0,17.560000000000002
2017-04-04 00:50:00,0.0,Toilet,59.0,16.0,17.01
2017-04-04 07:00:00,17.4,Toilet,58.0,17.0,17.01
2017-04-06 02:30:00,0.0,Toilet,52.0,17.0,17.01
2017-04-08 03:00:00,0.0,Toilet,50.0,17.0,17.01
2017-04-10 02:30:00,0.0,Toilet,55.0,17.0,16.69
2017-04-12 21:30:00,0.0,Toilet,51.0,16.0,17.17
2017-04-13 01:00:00,0.0,Toilet,50.0,16.0,16.69
2017-04-13 06:10:00,0.92,Toilet,49.0,17.0,16.38
2017-04-13 07:30:00,24.72,Toilet,51.0,16.0,17.17
2017-04-13 17:30:00,132.76,Toilet,48.0,17.0,17.8
2017-04-13 21:30:00,0.0,Toilet,48.0,16.0,18.43
2017-04-14 02:40:00,0.0,Toilet,50.0,16.0,17.48
2017-04-14 06:10:00,0.0,Toilet,50.0,17.0,17.32
2017-04-14 07:30:00,75.08,Toilet,50.0,16.0,17.32
2017-04-14 17:30:00,86.98,Toilet,46.0,17.0,17.32
2017-04-14 21:30:00,0.0,Toilet,48.0,16.0,17.17
2017-04-15 02:50:00,0.0,Toilet,48.0,16.0,17.01
2017-04-15 10:00:00,268.26,Toilet,48.0,17.0,17.48
2017-04-15 13:00:00,317.7,Toilet,49.0,16.0,17.64
2017-04-15 17:00:00,96.13,Toilet,49.0,17.0,17.32
2017-04-16 03:00:00,0.0,Toilet,48.0,16.0,16.54
2017-04-16 10:00:00,324.11,Toilet,46.0,17.0,16.54
2017-04-16 13:00:00,347.91,Toilet,45.0,16.0,16.54
2017-04-16 17:00:00,99.8,Toilet,46.0,17.0,16.22
2017-04-16 21:20:00,0.0,Toilet,47.0,16.5,15.91
2017-04-16 21:30:00,0.0,Toilet,47.0,16.0,15.91
2017-04-17 02:00:00,0.0,Toilet,47.0,16.0,15.59
2017-04-17 03:40:00,0.0,Toilet,48.0,17.0,15.59
2017-04-17 07:30:00,24.72,Toilet,46.0,16.0,16.22
2017-04-17 14:40:00,302.13,Toilet,48.0,17.0,15.43
2017-04-17 20:20:00,0.92,Toilet,48.0,16.0,16.69
2017-04-17 23:10:00,0.0,Toilet,50.0,16.0,16.06
2017-04-18 10:10:00,198.68,Toilet,47.0,17.0,16.38
2017-04-18 23:20:00,0.0,Toilet,46.0,16.0,17.17
2017-04-19 03:40:00,0.0,Toilet,43.0,17.0,15.75
2017-04-19 07:30:00,105.29,Toilet,41.0,16.0,17.17
2017-04-19 14:20:00,281.99,Toilet,44.0,17.0,16.22
2017-04-19 21:50:00,0.0,Toilet,45.0,16.0,17.32
2017-04-20 06:20:00,8.24,Toilet,38.0,17.0,16.54
2017-04-20 07:30:00,137.33,Toilet,41.0,16.5,17.01
2017-04-21 07:30:00,38.45,Toilet,41.0,16.0,16.69
2017-04-21 10:10:00,203.25,Toilet,41.0,17.0,15.75
2017-04-21 12:30:00,268.26,Toilet,38.0,16.0,18.27
2017-04-21 17:30:00,331.43,Toilet,44.0,17.0,16.54
2017-04-21 21:30:00,0.0,Toilet,41.0,16.0,16.54
2017-04-21 22:40:00,2.75,Toilet,44.0,17.0,17.64
2017-04-22 01:20:00,0.0,Toilet,49.0,17.0,17.64
2017-04-25 23:20:00,0.0,Toilet,47.0,17.0,17.32
2017-04-30 01:00:00,0.0,Toilet,52.5,16.0,18.189999999999998
2017-04-30 10:00:00,194.1,Toilet,43.0,17.0,16.22
2017-04-30 21:30:00,0.0,Toilet,43.0,16.0,17.32
2017-05-01 00:30:00,0.0,Toilet,48.0,16.0,17.01
2017-05-01 06:10:00,31.13,Toilet,48.0,17.0,16.38
2017-05-01 07:30:00,145.57,Toilet,46.0,16.0,17.64
2017-05-01 21:30:00,90.18,Toilet,52.5,16.0,16.770000000000003
2017-05-02 01:30:00,87.89,Toilet,53.0,16.0,16.69
2017-05-02 06:10:00,1.83,Toilet,53.0,17.0,16.22
2017-05-02 17:30:00,117.19,Toilet,53.0,17.0,16.22
2017-05-02 21:30:00,0.0,Toilet,53.0,16.0,17.64
2017-05-03 06:10:00,9.16,Toilet,52.0,17.0,16.38
2017-05-03 07:30:00,33.88,Toilet,53.0,16.0,17.8
2017-05-03 17:30:00,92.47,Toilet,54.0,17.0,16.54
2017-05-04 01:20:00,0.0,Toilet,59.0,16.0,16.38
2017-05-04 07:30:00,139.16,Toilet,57.0,16.0,17.64
2017-05-04 17:30:00,186.77,Toilet,56.0,17.0,17.17
2017-05-04 21:30:00,0.0,Toilet,59.0,16.0,16.69
2017-05-05 03:00:00,0.0,Toilet,58.0,16.0,16.69
2017-05-05 17:30:00,377.21,Toilet,53.0,17.0,17.17
2017-05-05 21:30:00,0.0,Toilet,58.0,16.0,17.48
2017-05-06 00:30:00,0.0,Toilet,60.5,16.0,16.69
2017-05-06 10:00:00,198.68,Toilet,58.0,17.0,16.85
2017-05-06 13:00:00,226.14,Toilet,48.0,16.0,17.32
2017-05-06 17:00:00,379.04,Toilet,46.0,17.0,17.8
2017-05-06 21:30:00,0.0,Toilet,52.0,16.0,17.48
2017-05-07 01:30:00,0.0,Toilet,53.0,16.0,17.48
2017-05-07 10:00:00,152.9,Toilet,55.0,17.0,17.48
2017-05-07 13:00:00,134.59,Toilet,59.0,16.0,17.32
2017-05-07 17:00:00,274.67,Toilet,60.0,17.0,17.8
2017-05-07 21:30:00,0.0,Toilet,62.0,16.0,17.48
2017-05-08 06:10:00,2.75,Toilet,59.0,17.0,17.32
2017-05-08 07:30:00,68.67,Toilet,62.0,16.0,17.48
2017-05-08 17:30:00,101.63,Toilet,58.0,17.0,17.17
2017-05-09 01:50:00,0.0,Toilet,56.0,16.0,16.69
2017-05-09 06:10:00,15.56,Toilet,56.0,17.0,16.85
2017-05-09 07:30:00,173.96,Toilet,54.0,16.0,16.85
2017-05-09 17:30:00,260.93,Toilet,52.0,17.0,17.17
2017-05-09 21:30:00,0.0,Toilet,54.0,16.5,16.54
2017-05-10 23:20:00,0.0,Toilet,53.0,17.0,16.06
2017-05-12 06:10:00,17.4,Toilet,58.0,17.0,16.54
2017-05-12 17:30:00,265.055,Toilet,60.5,17.0,17.795
2017-05-12 21:30:00,0.0,Toilet,62.0,16.0,17.32
2017-05-13 01:20:00,0.0,Toilet,63.0,16.0,17.48
2017-05-13 10:00:00,254.52,Toilet,62.0,17.0,17.64
2017-05-13 21:30:00,0.0,Toilet,63.0,16.0,17.95
2017-05-14 03:00:00,81.48,Toilet,65.0,16.0,17.64
2017-05-14 10:00:00,433.06,Toilet,62.0,17.0,18.11
2017-05-14 13:00:00,302.13,Toilet,63.0,16.0,18.43
2017-05-14 17:00:00,207.83,Toilet,64.0,17.0,18.11
2017-05-14 21:30:00,0.0,Toilet,66.0,16.0,18.11
2017-05-15 02:10:00,0.0,Toilet,66.0,16.0,17.8
2017-05-15 06:10:00,86.98,Toilet,65.0,17.0,17.64
2017-05-15 07:30:00,175.79,Toilet,64.0,16.0,17.95
2017-05-15 17:30:00,268.26,Toilet,62.0,17.0,18.43
2017-05-16 02:40:00,0.0,Toilet,62.0,16.0,17.95
2017-05-16 06:10:00,96.13,Toilet,61.0,17.0,17.95
2017-05-16 07:30:00,150.15,Toilet,60.0,16.0,17.95
2017-05-16 23:10:00,0.0,Toilet,61.0,16.0,18.11
2017-05-17 06:10:00,75.99,Toilet,60.0,17.0,18.11
2017-05-17 17:30:00,272.84,Toilet,60.0,17.0,18.58
2017-05-17 21:30:00,89.72,Toilet,61.0,16.0,18.58
2017-05-18 02:10:00,0.0,Toilet,63.0,16.0,18.27
2017-05-18 06:10:00,83.32,Toilet,63.0,17.0,18.27
2017-05-18 07:30:00,150.15,Toilet,62.0,16.0,18.43
2017-05-18 17:30:00,337.84,Toilet,61.0,17.0,19.69
2017-05-18 21:30:00,0.0,Toilet,67.0,16.0,19.69
2017-05-19 01:30:00,0.0,Toilet,70.0,16.0,19.37
2017-05-19 17:30:00,65.0,Toilet,65.0,17.0,20.47
2017-05-19 21:30:00,0.0,Toilet,66.0,16.0,20.0
2017-05-20 02:50:00,0.0,Toilet,64.0,16.0,19.69
2017-05-20 10:00:00,142.83,Toilet,63.0,17.0,19.53
2017-05-20 13:00:00,315.87,Toilet,61.0,16.0,19.53
2017-05-20 23:20:00,0.0,Toilet,60.0,16.0,19.21
2017-05-21 13:00:00,247.2,Toilet,51.0,16.0,18.27
2017-05-21 17:00:00,327.77,Toilet,53.0,17.0,18.9
2017-05-21 21:30:00,0.0,Toilet,55.0,16.0,18.9
2017-05-22 00:50:00,0.0,Toilet,57.0,16.0,18.9
2017-05-22 07:30:00,235.3,Toilet,54.0,16.0,18.58
2017-05-22 17:30:00,260.93,Toilet,56.0,17.0,19.06
2017-05-22 21:30:00,0.0,Toilet,59.0,16.0,18.58
2017-05-22 23:40:00,0.0,Toilet,59.0,16.0,18.9
2017-05-23 06:10:00,84.23,Toilet,60.0,17.0,18.58
2017-05-23 07:30:00,173.04,Toilet,61.0,16.0,18.74
2017-05-23 17:30:00,325.94,Toilet,58.0,17.0,19.21
2017-05-23 21:30:00,0.0,Toilet,64.0,16.0,19.21
2017-05-24 01:50:00,0.0,Toilet,65.0,16.0,19.06
2017-05-24 06:10:00,107.12,Toilet,62.0,17.0,19.06
2017-05-24 07:30:00,228.89,Toilet,55.0,16.0,18.27
2017-05-24 17:30:00,195.01,Toilet,56.0,17.0,19.21
2017-05-24 23:00:00,0.0,Toilet,58.0,16.0,19.06
2017-05-25 06:10:00,43.03,Toilet,59.0,17.0,18.9
2017-05-25 07:30:00,86.98,Toilet,59.0,16.0,18.9
2017-05-25 17:30:00,233.47,Toilet,58.0,17.0,19.21
2017-05-26 06:10:00,88.35,Toilet,57.0,17.0,18.43
2017-05-26 07:30:00,149.24,Toilet,56.0,16.0,18.58
2017-05-26 17:30:00,251.78,Toilet,56.0,17.0,19.69
2017-05-26 21:30:00,0.92,Toilet,58.0,16.0,19.37
2017-05-27 00:50:00,0.0,Toilet,58.0,16.0,19.37
2017-05-27 10:00:00,162.05,Toilet,58.0,17.0,19.37
2017-05-27 17:00:00,241.71,Toilet,59.0,17.0,19.84
2017-05-27 21:30:00,0.92,Toilet,60.0,16.0,19.53
2017-05-28 10:00:00,157.48,Toilet,59.0,17.0,19.69
2017-05-28 13:00:00,233.47,Toilet,54.0,16.0,20.31
2017-05-28 17:00:00,315.87,Toilet,54.0,17.0,20.31
2017-05-28 21:30:00,0.0,Toilet,56.0,16.0,20.16
2017-05-29 06:10:00,132.76,Toilet,57.0,17.0,20.16
2017-05-29 17:30:00,2.75,Toilet,60.0,17.0,20.63
2017-05-29 21:30:00,0.0,Toilet,65.0,16.0,21.26
2017-05-30 01:50:00,0.0,Toilet,63.0,16.0,20.94
2017-05-30 06:10:00,47.61,Toilet,62.0,17.0,21.1
2017-05-30 07:30:00,182.2,Toilet,66.0,16.0,21.26
2017-05-30 17:30:00,270.09,Toilet,62.0,17.0,21.73
2017-05-30 23:20:00,0.0,Toilet,63.0,16.0,21.73
2017-05-31 21:30:00,0.0,Toilet,60.0,16.0,22.05
2017-06-01 00:30:00,0.0,Toilet,60.0,16.0,22.05
2017-06-01 06:10:00,92.47,Toilet,59.0,17.0,21.89
2017-06-01 07:30:00,139.16,Toilet,59.0,16.0,21.89
2017-06-01 17:30:00,274.67,Toilet,51.0,17.0,22.52
2017-06-01 21:30:00,0.0,Toilet,55.0,16.0,22.05
2017-06-01 23:50:00,0.0,Toilet,58.0,16.0,22.05
2017-06-02 21:30:00,0.92,Toilet,56.0,16.0,22.05
2017-06-03 10:00:00,264.6,Toilet,57.0,17.0,22.52
2017-06-03 13:00:00,272.84,Toilet,58.0,16.0,22.68
2017-06-03 17:00:00,317.7,Toilet,58.0,17.0,22.68
2017-06-03 21:30:00,0.92,Toilet,59.0,16.0,22.2
2017-06-04 02:00:00,0.0,Toilet,60.0,16.0,22.05
2017-06-04 10:00:00,84.23,Toilet,61.0,17.0,22.05
2017-06-04 13:00:00,205.08,Toilet,60.0,16.0,22.2
2017-06-04 17:00:00,268.26,Toilet,56.0,17.0,22.2
2017-06-04 21:30:00,0.0,Toilet,56.0,16.0,21.89
2017-06-05 00:00:00,0.0,Toilet,58.0,16.0,21.73
2017-06-05 06:10:00,65.92,Toilet,58.0,17.0,21.57
2017-06-05 07:30:00,140.08,Toilet,57.0,16.0,21.57
2017-06-05 17:30:00,94.3,Toilet,61.0,17.0,21.26
2017-06-05 21:30:00,0.92,Toilet,62.0,16.0,21.26
